Start,Length,Dirty,Zero,Date,Time,Checkpoint
2145386496,2097152,false,false,2025-05-02,15:56:06,c8fdd75f-963e-4fba-afab-aa0df088deca
0,4194304,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
4194304,163577856,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
167772160,2097152,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
169869312,534773760,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
704643072,1048576,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
705691648,65536,true,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
705757184,2424832,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
708182016,65536,true,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
708247552,589824,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
708837376,18874368,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
727711744,12582912,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
740294656,31457280,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
771751936,4194304,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
775946240,62914560,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
838860800,68091904,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
906952704,65536,true,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
907018240,335544320,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1242562560,65536,true,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1242628096,3866624,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1246494720,131072,true,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1246625792,204865536,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1451491328,24903680,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1476395008,4194304,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1480589312,29360128,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1509949440,16777216,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1526726656,117440512,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1644167168,4194304,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1648361472,130023424,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1778384896,6291456,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1784676352,127926272,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1912602624,2097152,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1914699776,1048576,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1915748352,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1915879424,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1917845504,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1917976576,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1919942656,2228224,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1922170880,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1924136960,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1924268032,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1926234112,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1926365184,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1928331264,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1928462336,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1930428416,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1930559488,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1932525568,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1932656640,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1934622720,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1934753792,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1936719872,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1936850944,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1938817024,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1938948096,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1940914176,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1941045248,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1943011328,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1943142400,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1945108480,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1945239552,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1947205632,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1947336704,1966080,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1949302784,131072,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
1949433856,195952640,false,true,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
2145386496,2097152,false,false,2025-05-02,16:01:06,2cd35096-9b56-44fd-a83f-c4e3c1d4e63c
0,4194304,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
4194304,163577856,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
167772160,2097152,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
169869312,534773760,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
704643072,1048576,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
705691648,65536,true,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
705757184,2424832,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
708182016,65536,true,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
708247552,589824,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
708837376,18874368,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
727711744,12582912,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
740294656,31457280,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
771751936,4194304,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
775946240,62914560,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
838860800,68091904,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
906952704,65536,true,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
907018240,335544320,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1242562560,65536,true,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1242628096,3932160,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1246560256,65536,true,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1246625792,204865536,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1451491328,24903680,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1476395008,4194304,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1480589312,29360128,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1509949440,16777216,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1526726656,117440512,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1644167168,4194304,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1648361472,130023424,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1778384896,6291456,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1784676352,127926272,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1912602624,2097152,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1914699776,1048576,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1915748352,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1915879424,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1917845504,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1917976576,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1919942656,2228224,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1922170880,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1924136960,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1924268032,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1926234112,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1926365184,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1928331264,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1928462336,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1930428416,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1930559488,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1932525568,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1932656640,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1934622720,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1934753792,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1936719872,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1936850944,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1938817024,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1938948096,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1940914176,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1941045248,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1943011328,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1943142400,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1945108480,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1945239552,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1947205632,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1947336704,1966080,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1949302784,131072,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
1949433856,195952640,false,true,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
2145386496,2097152,false,false,2025-05-02,16:06:05,53b30f26-6cf9-4c94-8733-3725af8adbc3
0,4194304,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
4194304,163577856,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
167772160,2097152,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
169869312,534773760,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
704643072,1048576,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
705691648,65536,true,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
705757184,2424832,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
708182016,65536,true,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
708247552,589824,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
708837376,18874368,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
727711744,12582912,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
740294656,31457280,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
771751936,4194304,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
775946240,62914560,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
838860800,68091904,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
906952704,65536,true,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
907018240,335544320,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1242562560,65536,true,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1242628096,3932160,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1246560256,65536,true,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1246625792,204865536,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1451491328,24903680,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1476395008,4194304,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1480589312,29360128,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1509949440,16777216,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1526726656,117440512,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1644167168,4194304,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1648361472,130023424,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1778384896,6291456,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1784676352,127926272,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1912602624,2097152,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1914699776,1048576,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1915748352,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1915879424,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1917845504,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1917976576,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1919942656,2228224,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1922170880,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1924136960,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1924268032,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1926234112,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1926365184,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1928331264,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1928462336,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1930428416,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1930559488,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1932525568,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1932656640,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1934622720,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1934753792,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1936719872,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1936850944,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1938817024,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1938948096,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1940914176,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1941045248,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1943011328,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1943142400,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1945108480,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1945239552,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1947205632,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1947336704,1966080,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1949302784,131072,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
1949433856,195952640,false,true,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
2145386496,2097152,false,false,2025-05-02,16:11:06,bacc8510-44ec-41ae-ae17-bdf170617dd7
0,4194304,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
4194304,163577856,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
167772160,2097152,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
169869312,534773760,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
704643072,1048576,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
705691648,65536,true,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
705757184,2424832,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
708182016,65536,true,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
708247552,589824,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
708837376,18874368,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
727711744,12582912,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
740294656,31457280,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
771751936,4194304,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
775946240,62914560,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
838860800,68091904,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
906952704,65536,true,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
907018240,335544320,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1242562560,65536,true,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1242628096,3932160,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1246560256,65536,true,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1246625792,204865536,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1451491328,24903680,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1476395008,4194304,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1480589312,29360128,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1509949440,16777216,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1526726656,117440512,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1644167168,4194304,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1648361472,130023424,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1778384896,6291456,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1784676352,127926272,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1912602624,2097152,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1914699776,1048576,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1915748352,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1915879424,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1917845504,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1917976576,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1919942656,2228224,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1922170880,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1924136960,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1924268032,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1926234112,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1926365184,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1928331264,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1928462336,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1930428416,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1930559488,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1932525568,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1932656640,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1934622720,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1934753792,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1936719872,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1936850944,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1938817024,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1938948096,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1940914176,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1941045248,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1943011328,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1943142400,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1945108480,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1945239552,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1947205632,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1947336704,1966080,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1949302784,131072,false,false,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
1949433856,195952640,false,true,2025-05-02,16:16:06,7386f174-e25e-4fa1-900f-0ff42d4c7f1b
